"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-14-2022","10-14-2022","PERMIT - INTENT TO ISSUE - DENY RELATED","ERP NOI - NO PETITIONS FILED","0173508003EI",".pdf","147.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105933.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-14-2022","10-14-2022","PERMIT - FINAL","FINAL PERMIT EMAIL NOTICE TO INTERSTED PARTIES","0173508003EI",".pdf","173.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105945.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-14-2022","10-14-2022","PERMIT - FINAL","FINAL PERMIT ATTACHMENTS","0173508003EI",".zip","87.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105942.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-14-2022","10-14-2022","PERMIT - FINAL","FINAL PERMIT","0173508003EI",".pdf","520.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105941.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","10-14-2022","10-14-2022","COMMENCEMENT RELATED","CONSTRUCTION COMMENCEMENT NOTICE","0173508003EI",".pdf","304.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105994.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-13-2022","09-13-2022","PERMIT - INTENT TO ISSUE - DENY RELATED","ERP INTENT TO ISSUE","0173508003EI",".pdf","467.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105717.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-13-2022","09-13-2022","PERMIT - INTENT TO ISSUE - DENY RELATED","DRAFT PERMIT ATTACHMENTS","0173508003EI","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105715.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-13-2022","09-13-2022","PERMIT - INTENT TO ISSUE - DENY RELATED","DRAFT PERMIT","0173508003EI","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105716.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-13-2022","09-13-2022","PERMIT - DRAFT RELATED","DRAFT PERMIT ATTACHMENTS","0173508003EI",".zip","48.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105715.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-13-2022","09-13-2022","PERMIT - DRAFT RELATED","DRAFT PERMIT","0173508003EI",".pdf","671.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105716.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-12-2022","09-12-2022","PERMIT - DRAFT RELATED","DRAFT PERMIT COMMENTS","0173508003EI",".pdf","1.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106044.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-09-2022","09-09-2022","PERMIT - DRAFT RELATED","DRAFT PERMIT SENT FOR REVIEW","0173508003EI",".pdf","806.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106045.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","09-01-2022","09-01-2022","COMPLETENESS REVIEW RELATED","REVISED ENGINEERING PLANS 9/1/22","0173508003EI",".pdf","20.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106001.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-29-2022","08-29-2022","COMPLETENESS REVIEW RELATED","REVISED ENGINEERING PLANS 8/29/22","0173508003EI",".pdf","20.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106002.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-23-2022","08-23-2022","COMPLETENESS REVIEW RELATED","UPDATED ENGINEERING PLANS 8/23/22","0173508003EI",".pdf","63.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105596.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-23-2022","08-23-2022","COMPLETENESS REVIEW RELATED","8/23/22 REVISED PLANS EMAIL","0173508003EI",".pdf","255.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106037.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-19-2022","08-19-2022","COMPLETENESS REVIEW RELATED","8/19/2022 RESPONSES","0173508003EI",".zip","25.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105573.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-17-2022","08-17-2022","COMPLETENESS REVIEW RELATED","GROUNDWATER MONITORING PLAN APPROVED","0173508003EI",".pdf","144.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106046.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-16-2022","08-16-2022","COMPLETENESS REVIEW RELATED","REVISED GW MONITORING PLAN 8/16/22","0173508003EI",".pdf","12.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106039.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-12-2022","08-12-2022","COMPLETENESS REVIEW RELATED","8/12/22 GW MONITORING PLAN COMMENTS","0173508003EI",".pdf","156.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106038.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-29-2022","07-29-2022","COMPLETENESS REVIEW RELATED","REVISED GW MONITORING PLAN 7/29/22","0173508003EI",".pdf","5.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106041.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-26-2022","07-26-2022","COMPLETENESS REVIEW RELATED","7/26/22 REVISIONS - UMAM TABLE, FLUCCS MAP, SEC C TABLE","0173508003EI",".pdf","1.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106040.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-21-2022","07-21-2022","REVIEW COMMENTS","MITIGATION COST ESTIMATE APPROVAL MEMO","",".pdf","141.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107350.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-21-2022","07-21-2022","REVIEW COMMENTS","FWC COMMENTS PREVIOUS COMMENTS AND 404 COMMENTS","0173508003EI",".pdf","926.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106043.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-19-2022","07-19-2022","COMPLETENESS REVIEW RELATED","8/19/22 REVISIONS ADD STR TO COVER","0173508003EI",".pdf","157.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106036.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-19-2022","07-19-2022","COMPLETENESS REVIEW RELATED","7/19/22 EMAIL ON STR","0173508003EI",".pdf","220.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106047.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-15-2022","07-15-2022","REVIEW COMMENTS","EHG COMMENTS SENT 07/15/22","0173508003EI",".pdf","118.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106048.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-15-2022","07-15-2022","COMPLETENESS REVIEW RELATED","07/15/22 REVIEW COMMENTS","0173508003EI",".pdf","219.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105574.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-08-2022","07-08-2022","REVIEW COMMENTS","RAI RESPONSES SENT TO FWC/FWS 7/8/22","0173508003EI",".pdf","187.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105259.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-06-2022","07-06-2022","REQUEST FOR ADDITIONAL INFORMATION","7/06/22 SUBMITTAL EMAIL","0173508003EI",".pdf","119.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106042.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-06-2022","07-06-2022","PERMIT APPLICATION RELATED","RAI RESPONSES 7/6/22 RESPONSES","",".zip","109.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107578.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-06-2022","07-06-2022","COMPLETENESS REVIEW RELATED","RAI RESPONSES 7/6/22","0173508003EI",".zip","109.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105247.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-24-2022","06-24-2022","PERMIT APPLICATION RELATED","FICTITIOUS NAMES EMAIL 6/24/22","0173508003EI",".pdf","164.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105997.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-21-2022","06-21-2022","PERMIT APPLICATION RELATED","FICTITIOUS NAMES EMAIL 6/21/22","0173508003EI",".pdf","151.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106000.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-21-2022","06-21-2022","PERMIT APPLICATION RELATED","FICTITIOUS NAMES EMAIL 6/21/22","0173508003EI",".pdf","151.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105998.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-15-2022","06-15-2022","PERMIT APPLICATION RELATED","FICTITIOUS NAMES EMAIL 6/15/22","0173508003EI",".pdf","159.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105999.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-12-2022","05-12-2022","REVIEW COMMENTS","COMMENTS SENT 5/12/22","0173508003EI",".pdf","280.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105254.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-11-2022","05-11-2022","REVIEW COMMENTS","EMAIL ON INCOMPLETE 4/20/22 RAI RESPONSE/REVISIONS","0173508003EI",".pdf","120.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105255.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-11-2022","05-11-2022","REVIEW COMMENTS","EHG COMMENTS RAI2 5/11/22","0173508003EI",".pdf","160.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105253.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-25-2022","04-25-2022","REVIEW COMMENTS","RAI RESPONSES SENT TO FWC/FWS 4/25/22","0173508003EI",".pdf","183.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105256.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2022","04-20-2022","PERMIT APPLICATION RELATED","SENT FINANCIAL ASSURANCE LIST 4/20/22","0173508003EI",".pdf","161.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105996.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2022","04-20-2022","PERMIT APPLICATION RELATED","RESPONSE TO RAI #2","0173508003EI",".zip","119.9 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.104746.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-20-2022","04-20-2022","PERMIT - INTENT TO ISSUE - DENY RELATED","ERP NEWSPAPER PUBLICATION","0173508003EI",".pdf","444.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.105932.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-17-2022","03-17-2022","REQUEST FOR ADDITIONAL INFORMATION","DRAFT RAI TO DRAFT RESPONSES TO RAI #2","0173508003EI",".pdf","358.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.104760.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-16-2022","03-16-2022","REVIEW COMMENTS","DRAFT RESPONSES TO RAI #2 - EHG REVIEW","0173508003EI",".pdf","155.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.104761.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-25-2022","02-25-2022","PERMIT APPLICATION RELATED","DRAFT RESPONSES TO 12/9/21 RAI","0173508003EI",".zip","163.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.104250.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-20-2022","01-20-2022","SITE VISIT RELATED","SITE VISIT - OFFSITE MITIGATION PHOTOS 1/20/22","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.84363.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-20-2022","01-20-2022","JURISDICTIONAL DELINEATION RELATED","SITE VISIT - OFFSITE MITIGATION DELINEATION CHECK","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.84378.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","01-20-2022","01-20-2022","JURISDICTIONAL DELINEATION RELATED","OFF SITE MITIGATION FIELD VERIFICATION","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.87879.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","11-23-2021","11-23-2021","SITE VISIT RELATED","SITE VISIT - OFFSITE MITIGATION INSPECTION FORM","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.84334.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","11-23-2021","11-23-2021","SITE VISIT RELATED","SITE VISIT - OFFSITE MITIGATION 11/23/21","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.84358.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","11-23-2021","11-23-2021","SITE VISIT RELATED","SITE VISIT - IOFFSITE MITIGATION INSP FORM 11/23/2021","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.84370.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","11-09-2021","11-09-2021","PERMIT APPLICATION RELATED","RAI RESPONSES","0173508003EI",".zip","101.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.103377.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-11-2021","05-11-2021","TIME EXTENSION","EXTENSION #4 FOR 5/11/20 RAI RESPONSES","0173508003EI",".pdf","145.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.101557.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","02-12-2021","02-12-2021","TIME EXTENSION","EXTENSION #3 FOR 5/11/20 RAI RESPONSES","0173508003EI",".pdf","144.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.100471.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","11-17-2020","11-19-2020","TIME EXTENSION","EXTENSION #2 FOR 5/11/20 RAI RESPONSES","0173508003EI",".pdf","143.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.100470.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","08-10-2020","08-10-2020","TIME EXTENSION","90-DAY TIME EXTENSION TO RESPOND TO 5/11/20 RAI","0173508003EI",".pdf","141.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.99083.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-23-2020","07-23-2020","JURISDICTIONAL DELINEATION RELATED","FORMAL DETERMINATION MAPS 7/23/2020","",".pdf","42.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106197.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-23-2020","07-23-2020","JURISDICTIONAL DELINEATION RELATED","FORMAL DETERMINATION ISSUED 7/23/2020","",".pdf","183.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106196.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","07-23-2020","07-23-2020","JURISDICTIONAL DELINEATION RELATED","FORMAL DETERMINATION DOC 7/23/2020","",".pdf","199.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106198.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-16-2020","06-16-2020","REVIEW COMMENTS","SSL TITLE DETERMINATION","0173508003EI",".pdf","18.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98472.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-10-2020","06-10-2020","REVIEW COMMENTS","DHR REVIEW OF PHASE I CRA SURVEY - NO EFFECTS","0173508003EI",".pdf","556.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98445.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-04-2020","06-04-2020","PERMIT APPLICATION RELATED","RECEIPT FOR PERMIT APPLICATION FEE","0173508003EI","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98374.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","06-04-2020","06-04-2020","FEE RELATED","RECEIPT FOR PERMIT APPLICATION FEE","0173508003EI",".pdf","87.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98374.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-19-2020","05-19-2020","PERMIT APPLICATION RELATED","SSL TITLE REVIEW REQUEST","0173508003EI",".pdf","6.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98471.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-08-2020","05-08-2020","REVIEW COMMENTS","ERP APPLICATION - ENGINEERING COMMENTS","0173508003EI",".pdf","17.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98049.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-08-2020","05-08-2020","REQUEST FOR ADDITIONAL INFORMATION","ERP APPLICATION - RAI #1","0173508003EI",".pdf","420.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98050.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-05-2020","05-05-2020","SITE VISIT RELATED","SITE VISIT FIELD NOTES - MAY 2020","0173508003EI",".pdf","207.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.106853.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-05-2020","05-05-2020","SITE VISIT RELATED","SITE VISIT - UMAM FORMS 5/5/20","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.84377.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-05-2020","05-05-2020","SITE VISIT RELATED","SITE VISIT - MAY 5 2020 PHOTOS","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/45.84347.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-05-2020","05-05-2020","SITE VISIT RELATED","SITE VISIT - MAY 5 2020 PHOTOS","",".zip","71.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.107587.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-28-2020","04-28-2020","REVIEW COMMENTS","ERP APPLICATION - HYDROLOGY COMMENTS","0173508003EI",".pdf","62.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98048.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-24-2020","04-24-2020","REVIEW COMMENTS","DHR COMMENTS 4/24/20","0173508003EI",".pdf","621.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.98058.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-09-2020","01-08-2021","REVIEW COMMENTS","FWC COMMENTS (FROM TRANSFERRED 404 APP)","0173508003EI",".pdf","368.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.100381.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-17-2020","03-17-2020","PUBLIC INTEREST RELATED","RECEIPT OF APPLICATION - NOTICE TO INTERESTED PARTIES","0173508003EI",".pdf","52.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.97205.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","03-12-2020","03-12-2020","PERMIT APPLICATION RELATED","NORTH FLORIDA ROCK ERP APPLICATION 3-12-2020","",".pdf","50.5 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.97046.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-16-2019","05-16-2019","PERMIT - DRAFT RELATED","DRAFT ERP APPLICATION - MAY 2019","",".pdf","113.3 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.92585.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","05-08-2019","05-08-2019","ANNUAL REPORT RELATED","2018 ANNUAL REPORT DOCUMENTS","",".pdf","28.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.92130.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","04-09-2019","04-09-2019","OUTGOING CORRESPONDENCE","UPDATE ON STATUS OF ERP APPLICATION","",".pdf","142.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.91816.1"
"MMR_173508","NORTH FLORIDA ROCK, LLC - MARIANNA MINE","5160 VERMONT ROAD","MARIANNA","JACKSON","NWD","12-13-2018","12-13-2018","JURISDICTIONAL DELINEATION RELATED","FD DATA FORMS","0173508003EI",".pdf","10.7 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/26.108016.1"
