"FACILITY/SITE ID","FACILITY/SITE NAME","FACILITY/SITE ADDRESS","CITY","COUNTY","DISTRICT","DOCUMENT DATE","DATE RECEIVED","DOCUMENT TYPE","SUBJECT","PERMIT NUMBER","FILE TYPE","FILE SIZE","FILE PATH"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-01-2019","01-16-2020","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 DEC MO PART A (629329) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918802.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2019","12-02-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 NOV MO PART B (736763)","",".pdf","116.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182936.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2019","12-02-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 NOV MO PART B (629328)","",".pdf","116.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918769.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2019","12-02-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 NOV MO PART B (592623)","",".pdf","359.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.844285.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2019","12-02-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 NOV MO PART A (592623) D-001 D-002","",".pdf","54.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.844286.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2019","12-02-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 NOV MO PART A (736763) D-001 D-002","",".pdf","52.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182935.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2019","12-02-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 NOV MO PART A (629328) D-001 D-002","",".pdf","54.2 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918770.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2019","11-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 OCT MO PART B (736762)","",".pdf","95.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182934.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2019","11-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 OCT MO PART B (629326)","",".pdf","95.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918756.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2019","11-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 OCT MO PART B (591042)","",".pdf","43.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.836214.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2019","11-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 OCT MO PART A (591042) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.836215.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2019","11-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 OCT MO PART A (736762) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182933.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","10-01-2019","11-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 OCT MO PART A (629326) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918755.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2019","10-14-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 SEP MO PART B (736761)","",".pdf","95.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182931.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2019","10-14-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 SEP MO PART B (629282)","",".pdf","95.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918750.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2019","10-14-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 SEP MO PART B (588479)","",".pdf","254.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.823592.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2019","10-14-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 SEP MO PART A (588479) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.823591.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2019","10-14-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 SEP MO PART A (736761) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182930.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-01-2019","10-14-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 SEP MO PART A (629282) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918749.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2019","09-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 AUG MO PART B (736897)","",".pdf","116.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182926.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2019","09-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 AUG MO PART B (736760)","",".pdf","116.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182857.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2019","09-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 AUG MO PART B (629276)","",".pdf","116.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918748.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2019","09-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 AUG MO PART B (577367)","",".pdf","152.4 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.817524.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2019","09-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 AUG MO PART A (577367) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.817523.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2019","09-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 AUG MO PART A (736897) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182925.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2019","09-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 AUG MO PART A (736760) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182856.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-01-2019","09-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 AUG MO PART A (629276) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918747.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-31-2019","07-31-2019","COMPLETENESS REVIEW","EMAIL DMR 2019 JULY FROM NORTH FLORIDA ROCK","",".msg","342.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.863271.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2019","08-23-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 JUL MO PART B (736759)","",".pdf","116.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182928.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2019","08-23-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 JUL MO PART B (629219)","",".pdf","116.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918739.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2019","08-23-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 JUL MO PART B (577366)","",".pdf","2.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.810235.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2019","08-23-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 JUL MO PART A (577366) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.810234.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2019","08-23-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 JUL MO PART A (736759) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182927.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","07-01-2019","08-23-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 JUL MO PART A (629219) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.918738.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2019","07-10-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 JUN MO PART B (736758)","",".pdf","245.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182855.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2019","07-10-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 JUN MO PART B (585989)","",".pdf","245.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.801299.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2019","07-10-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 JUN MO PART B (570017)","",".pdf","1.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.795842.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2019","07-10-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 JUN MO PART A (570017) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.795841.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2019","07-10-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 JUN MO PART A (736758) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182854.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","06-01-2019","07-10-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 JUN MO PART A (585989) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.801298.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2019","06-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAY MO PART B (736757)","",".pdf","251.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182921.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2019","06-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAY MO PART B (585983)","",".pdf","251.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.801301.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2019","06-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAY MO PART B (570016)","",".pdf","671.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.791186.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2019","06-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAY MO PART A (570016) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.791187.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2019","06-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAY MO NFR GRAB SAMPLES MAY2019 (570016)","",".pdf","671.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.791185.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2019","06-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 MAY MO PART A (736757) D-001 D-002","",".pdf","51.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182920.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","05-01-2019","06-19-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 MAY MO PART A (585983) D-001 D-002","",".pdf","53.0 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.801300.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-17-2019","04-17-2019","DISCHARGE MONITORING REPORTS RELATED","EMAIL RE: EMERGENCY FINAL ORDER 30 DAY EXTENSION APPLICABLE TO PERMIT MONITORING","",".msg","68.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.771493.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2019","05-28-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 APR MO PART B (736756)","",".docx","11.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182917.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2019","05-28-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 APR MO PART B (570015)","",".docx","11.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.783065.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2019","05-28-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 APR MO PART A (570015) D-001 D-002","",".pdf","52.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.783066.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-01-2019","05-28-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 APR MO PART A (736756) D-001 D-002","",".pdf","51.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182916.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2019","05-20-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAR MO PART B (736878)","",".docx","11.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182852.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2019","05-20-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAR MO PART B (736877)","",".docx","11.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182850.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2019","05-20-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAR MO PART B (570014)","",".docx","11.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.783063.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2019","05-20-2019","DISCHARGE MONITORING REPORTS RELATED","DMR 2019 MAR MO PART A (570014) D-001 D-002","",".pdf","52.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.783064.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2019","05-20-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 MAR MO PART A (736878) D-001 D-002","",".pdf","51.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182853.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-01-2019","05-20-2019","DISCHARGE MONITORING REPORTS RELATED","DMR (R) 2019 MAR MO PART A (736877) D-001 D-002","",".pdf","51.7 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.1182848.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-17-2019","01-17-2019","CONSENT ORDER","OGC17-1080 TIME EXTENSION LTR NORTH FLORIDA ROCK","",".msg","421.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.747386.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-14-2019","01-14-2019","PERMIT - FINAL","001-IW3S NOTICE OF PERMIT, PERMIT, DMR, FACT SHEET","FL0980722001IW3S",".pdf","11.2 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.745925.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-27-2018","01-09-2019","PERMIT - INTENT TO ISSUE - DENY RELATED","PROOF OF PUBLICATION JACKSON COUNTY TIMES DEC 27 2018 NOTICE OF INTENT TO ISSUE PERMIT","FL0980722001IW3S",".pdf","5.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.744945.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-18-2018","12-18-2018","PERMIT - INTENT TO ISSUE - DENY RELATED","001-IW3S NOTICE OF INTENT TO ISSUE PERMIT","FL0980722001IW3S",".pdf","11.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.740008.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-03-2018","12-03-2018","PERMIT - DRAFT RELATED","001-IW3S DIVISION OF HISTORICAL RESOURCES COMMENTING AGENCY","FL0980722001IW3S",".msg","345.5 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.736586.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-19-2018","11-19-2018","PERMIT - DRAFT RELATED","001-IW3S PROOF OF PUBLICATION NOTICE OF DRAFT PERMIT JACKSON COUNTY TIMES 11/15/2018","FL0980722001IW3S",".pdf","4.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.732015.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-09-2018","11-09-2018","PERMIT - DRAFT RELATED","001-IW3S NOTICE OF DRAFT PERMIT, DRAFT PERMIT, FACT SHEET, LEVEL I WQBEL","FL0980722001IW3S",".pdf","11.1 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.729958.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","11-01-2018","11-09-2018","PERMIT - DRAFT RELATED","DELETE","FL0980722001IW3S",".pdf","54.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.729957.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","01-19-2018","01-19-2018","CONSENT ORDER","OGC17-1080Â EXECUTED CONSENT ORDER (CO)Â NORTH FLORIDA ROCK, LLC","","","SUPP","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.647269.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-15-2017","12-15-2017","PERMIT APPLICATION RELATED","001-IW3S APPLICATION PRELIMINARY DESIGN REPORT WITH EXHIBITS","FL0980722001IW3S",".pdf","15.0 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.706304.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","12-15-2017","12-15-2017","PERMIT APPLICATION RELATED","001-IW3S APPLICATION FORMS 1 & 2CS REVISED","FL0980722001IW3S",".pdf","4.6 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.706302.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","09-22-2017","09-22-2017","PERMIT APPLICATION RELATED","001-IW3S/32 DEP SECOND REQUEST FOR ADDITIONAL INFORMATION (RAI)","FL0980722001IW3S",".pdf","179.3 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.617779.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","08-23-2017","08-23-2017","PERMIT APPLICATION RELATED","001-IW3S APPLICATION ANTIDEGRADATION STATEMENT WITH LISTED SPECIES REPORT","FL0980722001IW3S",".pdf","2.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.706311.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-14-2017","04-14-2017","PERMIT APPLICATION RELATED","001-IW3S FDEP REQUEST FOR ADDITIONAL INFORMATION","FL0980722001IW3S",".pdf","89.9 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.578129.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","04-12-2017","04-13-2017","PERMIT APPLICATION RELATED","FLORIDA FISH AND WILDLIFE CONSERVATION COMMISSION (FWC) LETTER COMMENTS/RECOMMENDATIONS AS TECHNICAL ASSISTANCE DURING REVIEW NPDES APPLICATION","FL0980722001IW3S",".pdf","253.8 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.577792.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-22-2017","03-29-2017","PERMIT APPLICATION RELATED","AFFIDAVIT OF PUBLICATION LEGAL NOTICE NOTICE OF APPLICATION JACKSON COUNTY FLORIDAN MAR 22 2017","FL0980722001IW3S",".pdf","76.1 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.574393.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-20-2017","03-20-2017","PERMIT APPLICATION RELATED","001-IW3S NOTICE OF APPLICATION FOR NEW NORTH FLORIDA ROCK DISCHARGE PERMIT","FL0980722001IW3S",".pdf","71.6 KB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.571300.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-16-2017","03-16-2017","PERMIT APPLICATION RELATED","001-IW3S APPLICATION FORMS 1, 2CS, PRELIM ENGINEERING REPORT, LOCATION MAP, SITE DISCHARGE MAP (SEE REVISED FORM 2CS AND PER 12-15-2017)","FL0980722001IW3S",".pdf","7.4 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.571362.1"
"FL0980722","NORTH FLORIDA ROCK","5160 Vermont Rd ","MARIANNA","JACKSON","NWD","03-16-2017","03-16-2017","PERMIT APPLICATION RELATED","001-IW3S APPLICATION DRAWINGS","FL0980722001IW3S",".pdf","3.8 MB","https://prodenv.dep.state.fl.us/DepStaging/api/dms/38.571357.1"
